record_index,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,stability_worst,average_voltage_is_missing,capacity_grav_is_missing,capacity_vol_is_missing,energy_grav_is_missing,energy_vol_is_missing,max_delta_volume_is_missing,stability_charge_is_missing,stability_discharge_is_missing,stability_worst_is_missing
Li_000023,Li,0.8994778333333261,23.323097680405844,157.9835744076621,20.978609368192974,142.10272321045824,0.111457927868642,0.011076319437499002,0.11103858446323502,0.11103858446323502,False,False,False,False,False,False,False,False,False
Li_000024,Li,4.493169558333339,101.21168290381378,305.2953596568236,454.761252571103,1371.7438163104682,0.011719696153955001,0.069573240673408,0.026140855555552,0.069573240673408,False,False,False,False,False,False,False,False,False
Li_000025,Li,3.6428909483333363,94.60556124776389,313.17742757282434,344.63774273147413,1140.8712161273609,0.027541175514562,0.043560258055554,0.055162097307690006,0.055162097307690006,False,False,False,False,False,False,False,False,False
Li_000026,Li,3.79779738333333,194.49826137136114,609.0945884148789,738.6649880990375,2313.217834084519,0.053430317392643006,0.06716367045454501,0.048485174615382,0.06716367045454501,False,False,False,False,False,False,False,False,False
Li_000027,Li,3.629206873333335,195.14044608762313,589.8054189591389,708.205048206535,2140.5258804157547,0.016056593070193,0.043047958863630005,0.060420901153847004,0.060420901153847004,False,False,False,False,False,False,False,False,False
Li_000028,Li,3.292125393333326,101.61637368404172,301.1517705734362,334.5338441836821,991.4293911521013,0.06826197366381301,0.048049886136371005,0.039084548958338,0.048049886136371005,False,False,False,False,False,False,False,False,False
Li_000029,Li,4.520946918333334,130.87082786709936,559.2803593714077,591.6600659454951,2528.4768171845253,0.047159454681764,0.11054996291666701,0.002541872619049,0.11054996291666701,False,False,False,False,False,False,False,False,False
Li_000030,Li,5.443386683333334,82.56135893835622,332.5608364689953,449.4134018029518,1810.2572286335237,0.014209346040159,0.08801943854166601,0.0,0.08801943854166601,False,False,False,False,False,False,False,False,False
Li_000031,Li,1.7028558533333191,9.731300649115923,50.71370499465639,16.571002270893384,86.35812939436985,0.006759784244354,0.013307571355932002,0.0,0.013307571355932002,False,False,False,False,False,False,False,False,False
Li_000032,Li,5.085863810833331,146.38402899425472,538.0026867082696,744.4892355458571,2736.2083944606907,0.028936473617741,0.14451663438724902,0.0009231936500010001,0.14451663438724902,False,False,False,False,False,False,False,False,False
Li_000033,Li,0.8555944883333281,54.6178938412433,180.0567764751375,46.730768934942624,154.0555855391938,0.014557715197403,0.0,0.107425611443347,0.107425611443347,False,False,False,False,False,False,False,False,False
Li_000034,Li,1.221144383333333,195.91633610619226,817.9181986211698,239.24213343932217,998.7962142723591,0.182656531783761,0.44509168,0.145942876340997,0.44509168,False,False,False,False,False,False,False,False,False
Li_000035,Li,-0.6983127599999921,29.16548041038338,122.41341169757163,-20.366627122100535,-85.48284738354661,0.15527058273555902,0.13185651634099702,0.19543965424648702,0.19543965424648702,False,False,False,False,False,False,False,False,False
Li_000036,Li,5.032981518333333,131.0242457007058,577.5807854728228,659.4426070652179,2906.9534186291667,0.049245463950724,0.152693803229162,0.0,0.152693803229162,False,False,False,False,False,False,False,False,False
Li_000037,Li,3.76744912833333,133.4746782541047,522.240590807198,502.8590602429984,1967.5148586168614,0.062570318125929,0.031322605,0.0,0.031322605,False,False,False,False,False,False,False,False,False
Li_000038,Li,3.726356205833345,71.94192230906822,227.45991271401957,268.0812286559767,847.5966573201978,0.010062164969947001,0.052553016166664,0.043911376562499,0.052553016166664,False,False,False,False,False,False,False,False,False
Li_000039,Li,3.8472558033333373,125.946158856152,466.6035746693971,484.5470905668732,1795.1433105029182,0.010222359532899001,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
Li_000040,Li,2.037580983333332,89.50165007832643,746.7222166900734,182.3668601765522,1521.5069885602054,0.21816970161322402,0.022865469999999003,0.212830964,0.212830964,False,False,False,False,False,False,False,False,False
Li_000041,Li,3.71962168333333,117.58698888934951,654.9172372074567,437.37911355069986,2436.0443563056137,0.273512160260229,1.543402631666666,0.498760086249999,1.543402631666666,False,False,False,False,False,False,False,False,False
Li_000042,Li,2.648988873333327,18.55477353016999,86.18351902136791,49.15138862864005,228.2991829523148,0.065854996598809,0.0,0.044455231233334,0.044455231233334,False,False,False,False,False,False,False,False,False
Li_000043,Li,0.30084118333333304,77.25493680799964,588.6802021410522,23.241466607660534,177.09924861702027,0.08963807807695101,0.0,0.058298733541666,0.058298733541666,False,False,False,False,False,False,False,False,False
Li_000044,Li,-0.04008736666667,13.715435701765617,78.66115751285739,-0.549815699969825,-3.153318663642659,0.054713614013359,0.0,0.106447411000001,0.106447411000001,False,False,False,False,False,False,False,False,False
Li_000045,Li,3.9161017308333372,77.14392460508779,330.93955627952863,302.10345666926077,1295.9929691474788,0.034123765199893005,0.055509871818190004,0.0,0.055509871818190004,False,False,False,False,False,False,False,False,False
Li_000046,Li,1.185891043333334,80.5796471989388,614.6142501388289,95.55868188818152,728.8655343446707,0.08194248753996901,0.10481701527777601,0.0,0.10481701527777601,False,False,False,False,False,False,False,False,False
Li_000047,Li,4.06632266583333,112.42773412647509,234.11360904536053,457.16744354676905,951.9814748411925,0.028362813632403002,0.051440506281250006,0.06283315588613,0.06283315588613,False,False,False,False,False,False,False,False,False
Li_000048,Li,2.254960033333337,450.25285248589495,968.6947708637003,1015.302187250024,2184.3679927966396,0.011354145175550001,0.259060988700002,0.0,0.259060988700002,False,False,False,False,False,False,False,False,False
Li_000049,Li,2.3212014033333372,73.91071049683644,200.13109656474506,171.5616449266208,464.54458219672597,0.0053831102083000005,0.050101747386364005,0.07407104706521801,0.07407104706521801,False,False,False,False,False,False,False,False,False
Li_000050,Li,3.044208789333332,265.0072023134314,852.0327578767365,806.7372545191845,2593.7656103282807,0.12605409811470902,0.199436286222223,0.202603522299996,0.202603522299996,False,False,False,False,False,False,False,False,False
Li_000051,Li,2.95696950333333,123.03770534765488,375.85591680046775,363.8187424731277,1111.3944836263727,0.020469121009584,0.07413573226563,0.04913457442709301,0.07413573226563,False,False,False,False,False,False,False,False,False
Li_000052,Li,3.916154996666652,105.55227231518435,284.42241909169735,413.3590586366284,1113.8422776899672,0.005392560122567,0.08407747737035601,0.03618951020833,0.08407747737035601,False,False,False,False,False,False,False,False,False
Li_000053,Li,1.574718893333316,51.135588336548,187.29587023537945,80.52417707527692,294.93834550295725,0.042196833993715,0.08938888583333601,0.126478781700006,0.126478781700006,False,False,False,False,False,False,False,False,False
Li_000054,Li,3.057566636666663,166.4997483716783,547.5063270525367,509.0840756346381,1674.0370789597425,0.002838442240608,0.082910368170722,0.015802682606389,0.082910368170722,False,False,False,False,False,False,False,False,False
Li_000055,Li,3.020091366666666,165.3117134477588,546.5865753343039,499.2564785924502,1650.741397303031,0.005331217088064001,0.074066825476197,0.0,0.074066825476197,False,False,False,False,False,False,False,False,False
Li_000056,Li,7.960389798333321,73.47187264344836,242.64386390043546,584.8647454553513,1931.5397388212054,0.030094472717398003,0.33422500514706605,0.005646302222229001,0.33422500514706605,False,False,False,False,False,False,False,False,False
Li_000057,Li,3.023072698333336,166.4997483716783,551.5964292045389,503.34084358179103,1667.5161056263987,0.009691196834032,0.08362336670730901,0.020828141542560002,0.08362336670730901,False,False,False,False,False,False,False,False,False
Li_000058,Li,3.088902297333326,139.75415237410357,459.3098166036204,431.6869223302403,1418.763147694672,0.010646791974403,0.08413373256096701,0.028555960978262,0.08413373256096701,False,False,False,False,False,False,False,False,False
Li_000059,Li,3.069231903333336,166.4997483716783,547.6656118369083,511.02633959932774,1680.9127682084102,0.007534745048858001,0.08043195256096701,0.012151477500006001,0.08043195256096701,False,False,False,False,False,False,False,False,False
Li_000060,Li,3.021255741666669,166.49974837167827,547.093353429723,503.03832075398856,1652.908935277223,0.008460838951531,0.08394199719511301,0.021338047712772,0.08394199719511301,False,False,False,False,False,False,False,False,False
Li_000061,Li,3.118528430833334,181.08362523817524,481.92911208901154,564.7144336636181,1502.909637695847,0.045135133698451006,0.10403315093333201,0.059448183676458,0.10403315093333201,False,False,False,False,False,False,False,False,False
Li_000062,Li,4.390224110833334,137.94831313650306,390.92724842758093,605.6240103806625,1716.2582316284986,0.039108727628768006,0.081872459446965,0.000909045416668,0.081872459446965,False,False,False,False,False,False,False,False,False
Li_000063,Li,3.034782785833333,122.52755412567656,374.82990350331875,371.84451205086526,1137.5273387674413,0.016365175440707,0.08847451244320201,0.025273971979173002,0.08847451244320201,False,False,False,False,False,False,False,False,False
Li_000064,Li,5.488448513333329,116.30135989029903,327.15448625485146,638.3140257885561,1795.5705537157685,0.030709602871123003,0.37106577431547305,0.234128263214283,0.37106577431547305,False,False,False,False,False,False,False,False,False
Li_000065,Li,1.787483368333331,94.16288981191512,256.82859729585937,168.31459945300236,459.07684617872735,0.077817347893783,0.007923116267154001,0.07598152607142701,0.07598152607142701,False,False,False,False,False,False,False,False,False
Li_000066,Li,3.377766573333322,111.03600497862858,347.27401844580623,375.053706053284,1173.010571293384,0.029670025448125,0.06839528427274201,0.006070880000001001,0.06839528427274201,False,False,False,False,False,False,False,False,False
Li_000067,Li,-2.53556465166667,62.72335305327053,223.85936196332256,-159.0391168358815,-567.6098851388551,0.027946722961072003,0.060734956874999003,0.229443511754293,0.229443511754293,False,False,False,False,False,False,False,False,False
Li_000068,Li,4.069228861666677,222.07200995725717,705.5302425822467,903.6618322864007,2870.9640258943705,0.007151468219929001,0.22327976513542103,0.0,0.22327976513542103,False,False,False,False,False,False,False,False,False
Li_000069,Li,3.524345443333349,56.327882171785355,176.19708801331754,198.51891486474952,620.9794042683408,0.014915362475103002,0.07640594154547001,0.037167577260884,0.07640594154547001,False,False,False,False,False,False,False,False,False
Li_000070,Li,3.431894488333331,111.03600497862858,352.8478688974041,381.0638534927078,1210.9366564891632,0.012613314042032002,0.07273946881819701,0.005542389583333001,0.07273946881819701,False,False,False,False,False,False,False,False,False
Li_000071,Li,3.380494713333324,112.65576434357071,353.3991302929844,380.8322157899656,1194.6638916520283,0.024488272908526003,0.09830966732145101,0.039772785956536,0.09830966732145101,False,False,False,False,False,False,False,False,False
Li_000072,Li,3.3488804233333442,112.1106191739135,351.02812687863343,375.44505779929887,1175.5512221432289,0.019850421208827,0.08681367941406201,0.026623442199992003,0.08681367941406201,False,False,False,False,False,False,False,False,False
Li_000073,Li,3.335814563333332,112.1106191739135,350.75287684908164,373.9802361446578,1170.0465547242295,0.012886091989992,0.095493779726561,0.035679464771421004,0.095493779726561,False,False,False,False,False,False,False,False,False
Li_000074,Li,3.298350808333329,123.2943773170751,373.41300686438694,406.6681090867292,1231.6470930333298,0.022253191926054003,0.087869111321,0.033770008749992,0.087869111321,False,False,False,False,False,False,False,False,False
Li_000075,Li,3.638246673333308,18.595120758272024,58.86142785367858,67.65363623901435,214.15239407629466,0.006248271687656,0.034258114628563,0.020536483901423,0.034258114628563,False,False,False,False,False,False,False,False,False
Li_000076,Li,3.150046953333348,56.327882171785355,177.6121858209861,177.4354736229523,559.4867248202738,0.015784861123141,0.06967384654547,0.047002029434796005,0.06967384654547,False,False,False,False,False,False,False,False,False
Li_000077,Li,3.320173443333334,112.1106191739135,352.6462494556426,372.2267004968846,1170.8467123337268,0.038421969278134,0.09148726160156201,0.033357029914277005,0.09148726160156201,False,False,False,False,False,False,False,False,False
Li_000078,Li,3.369401980000006,83.88001522201655,266.9484469941113,282.6254893714932,899.4566258598852,0.027189375629869002,0.073753155409105,0.026207232276596003,0.073753155409105,False,False,False,False,False,False,False,False,False
Li_000079,Li,3.343617493333326,83.88001522201655,266.92510371093044,280.46268623740025,892.4954461776795,0.000386347319183,0.071704997681832,0.025935626319149002,0.071704997681832,False,False,False,False,False,False,False,False,False
Li_000080,Li,3.717526005833339,138.595294579338,393.8329890328598,515.2316118848215,1464.0843786847327,0.034547333726739,0.08456812249999501,0.012451451249989,0.08456812249999501,False,False,False,False,False,False,False,False,False
Li_000081,Li,3.388955188333345,55.92001014801103,178.40355914386421,189.5104085227553,604.6016673777335,0.018003279455586,0.057784637800018,0.025934815680851,0.057784637800018,False,False,False,False,False,False,False,False,False
Li_000082,Li,3.256433986666653,112.1106191739135,350.711428632794,365.08083054417415,1142.068615712247,0.027181045131234004,0.08309108410156,0.031143906771420003,0.08309108410156,False,False,False,False,False,False,False,False,False
Li_000083,Li,3.851255043333369,37.370206391304514,118.8413035801792,143.92219583492042,457.6881697694771,0.009802335925919,0.07198861776471101,0.036989341914276004,0.07198861776471101,False,False,False,False,False,False,False,False,False
Li_000084,Li,3.3463172766666722,56.327882171785355,177.2405783414975,188.49096526948995,593.1032094305458,0.0009609558986990001,0.067398012303044,0.036291652188419,0.067398012303044,False,False,False,False,False,False,False,False,False
Li_000085,Li,3.367643939999997,83.88001522201655,266.98533222238854,282.4780249495316,899.1115361276128,0.008125268354417,0.07294415336365201,0.025562083978724,0.07294415336365201,False,False,False,False,False,False,False,False,False
Li_000086,Li,4.018246928333371,37.370206391304514,117.79724058286283,150.16271704304344,473.3384001382356,0.0037982189113460003,0.07943090629412401,0.039447796914277,0.07943090629412401,False,False,False,False,False,False,False,False,False
Li_000087,Li,3.308953346666674,56.327882171785355,178.24294575598836,186.38633422297522,589.7975918790041,0.0053599144410860005,0.067950972000014,0.038445088855086004,0.067950972000014,False,False,False,False,False,False,False,False,False
Li_000088,Li,3.229155983333361,56.327882171785355,178.19782757129138,181.89151774351723,575.4285811188421,0.009288595783659,0.06881845063638001,0.042744301608710004,0.06881845063638001,False,False,False,False,False,False,False,False,False
Li_000089,Li,3.535761893333306,56.327882171785355,176.78635287127366,199.16197931516714,625.0744497436245,0.009300632585460001,0.076572074500015,0.036830119652188,0.076572074500015,False,False,False,False,False,False,False,False,False
Li_000090,Li,3.4234136666666792,112.11061917391348,350.9843121878365,383.8010258584389,1201.564491129444,0.028289474365483003,0.09597453378906001,0.028610516771420003,0.09597453378906001,False,False,False,False,False,False,False,False,False
Li_000091,Li,3.417985669999982,112.1106191739135,351.7496504987921,383.1924897912616,1202.2752648323735,0.026231591308557,0.09444635066406001,0.027678577628563003,0.09444635066406001,False,False,False,False,False,False,False,False,False
Li_000092,Li,3.3594804599999892,112.1106191739135,351.80385439337533,376.6334344732626,1181.8781745872259,0.021178317317151002,0.09746213066406101,0.035450594485707004,0.09746213066406101,False,False,False,False,False,False,False,False,False
Li_000093,Li,3.246165253333349,56.327882171785355,178.00050118450474,182.84961389990463,577.8190420210609,0.007563580992514001,0.07472885154547,0.04765819508697,0.07472885154547,False,False,False,False,False,False,False,False,False
Li_000094,Li,3.366902846666679,112.1106191739135,350.74812652557034,377.4655628382134,1180.9348656619472,0.026885968822346003,0.09294234785156101,0.030682017057133002,0.09294234785156101,False,False,False,False,False,False,False,False,False
Li_000095,Li,3.123069173333325,37.19024151654407,117.71964453043923,116.14769682914002,367.6465929287718,0.006886808728947,0.033645793927549,0.020731823197198,0.033645793927549,False,False,False,False,False,False,False,False,False
Li_000096,Li,3.399665673333334,112.1106191739135,352.1773608532343,381.13862362169965,1197.2852846178673,0.020447172773733,0.09793770628906001,0.032440959628562,0.09793770628906001,False,False,False,False,False,False,False,False,False
Li_000097,Li,3.369056593333328,37.370206391304514,117.52528424220851,125.90234023685174,395.94933375958607,0.005805587985207,0.054011208647064005,0.033302671628563,0.054011208647064005,False,False,False,False,False,False,False,False,False
Li_000098,Li,3.211087583333328,56.327882171785355,177.01067904842787,180.8737630372827,568.3967936098077,0.012778733426141001,0.067543935636377,0.042310782913057,0.067543935636377,False,False,False,False,False,False,False,False,False
Li_000099,Li,3.366735466666685,112.1106191739135,351.23229648522755,377.4467977627767,1182.5062296156043,0.023301190841429002,0.098267540351562,0.035565111342847004,0.098267540351562,False,False,False,False,False,False,False,False,False
Li_000100,Li,3.385678368333335,112.65576434357071,353.23515431896135,381.41618440608516,1195.9406209125948,0.019310941469961002,0.096411111130976,0.037588569000014005,0.096411111130976,False,False,False,False,False,False,False,False,False
Li_000101,Li,3.303371018333312,74.740412782609,235.44965920289522,246.89531348433917,777.7775804872992,0.016704537980735002,0.073239911242438,0.034477515628564,0.073239911242438,False,False,False,False,False,False,False,False,False
Li_000102,Li,3.9530556283332903,37.370206391304514,117.71357678715395,147.726504707123,465.3283172497019,0.004610458515335,0.07585128938235801,0.037833063342850005,0.07585128938235801,False,False,False,False,False,False,False,False,False
Li_000103,Li,3.995948943333362,37.370206391304514,118.26985053198469,149.32943674148294,472.6002842614789,0.002329453535122,0.072823438647064,0.033666199342848,0.072823438647064,False,False,False,False,False,False,False,False,False
Li_000104,Li,3.957408918333387,37.370206391304514,117.85689543273023,147.88918805290783,466.407929072572,0.00014697098313900002,0.078197185264713,0.039987553914276004,0.078197185264713,False,False,False,False,False,False,False,False,False
Li_000105,Li,3.607138743333327,116.76088485937929,320.7011736464223,421.1727114821487,1156.813628492479,0.014011071125088,0.07044418205729,0.08044158556490001,0.08044158556490001,False,False,False,False,False,False,False,False,False
Li_000106,Li,4.960860693333398,18.595120758272024,58.86142777625051,92.24780365749962,292.0033434086838,0.0038286806053280005,0.34925616162856404,0.312469572211282,0.34925616162856404,False,False,False,False,False,False,False,False,False
Li_000107,Li,4.763462073333347,71.79016878694149,257.31364617115645,341.96974625479527,1225.70379448742,0.0013791488085470001,0.09412455058822701,0.015267630694448002,0.09412455058822701,False,False,False,False,False,False,False,False,False
Li_000108,Li,3.100710723333326,118.82982898275064,324.9401946544221,368.45692497868015,1007.5455460069849,0.05829441999200301,0.09141758413690801,0.088190715769229,0.09141758413690801,False,False,False,False,False,False,False,False,False
Li_000109,Li,1.964519548333332,60.463856558248835,243.9813167917674,118.78242817630243,479.3060662655347,0.0023925432873140003,0.033956226825981005,0.021503986177666003,0.033956226825981005,False,False,False,False,False,False,False,False,False
Li_000110,Li,1.158541833333335,143.8554630138195,384.7334973234623,166.66257185504628,445.72985133386993,0.020533362783267003,0.049249565357126004,0.076153785849354,0.076153785849354,False,False,False,False,False,False,False,False,False
Li_000111,Li,2.311871773333341,104.2245196618175,326.95115326201204,240.9537250953817,755.8691424852288,0.011855237725769002,0.094701203181819,0.059459231536465006,0.094701203181819,False,False,False,False,False,False,False,False,False
Li_000112,Li,1.921587510833338,104.2245196618175,345.65437141984984,200.27653530475217,664.2051231853313,0.08437335342448701,0.100102707727273,0.096934299244799,0.100102707727273,False,False,False,False,False,False,False,False,False
Li_000113,Li,2.7949190533333352,201.98401509493772,572.1875332139003,564.5289722576094,1599.2178386593307,0.12516186221533301,0.0,0.087599098333332,0.087599098333332,False,False,False,False,False,False,False,False,False
Li_000114,Li,0.10950047333333801,39.76703907928945,276.7319380610715,4.354509602247571,30.30227820413949,0.090586814173276,0.020335864120372003,0.100673300486112,0.100673300486112,False,False,False,False,False,False,False,False,False
Li_000115,Li,-1.361761446666671,66.73462883992714,263.90395917506174,-90.87664471182258,-359.3742372272944,0.028654941668444,0.004417386999999,0.232372743352271,0.232372743352271,False,False,False,False,False,False,False,False,False
Li_000116,Li,0.8058420233333311,18.20961166600062,92.23407384543445,14.67407030904417,74.32609268788079,0.017152273535319,0.0050209457246530005,0.06064058055713901,0.06064058055713901,False,False,False,False,False,False,False,False,False
Li_000117,Li,2.006046375833326,60.742705583530565,226.95182975198162,121.8526843941522,455.2758955627047,0.030352964284559,0.0026175583035990004,0.06047966157870101,0.06047966157870101,False,False,False,False,False,False,False,False,False
Li_000118,Li,0.9128068733333281,48.08037407650557,131.6238256134141,43.888095929471866,120.14713271435181,0.07111315991083801,0.123910801843432,0.19523022584668,0.19523022584668,False,False,False,False,False,False,False,False,False
Li_000119,Li,0.5860346433333391,36.71556507192252,228.06734484370716,21.51659308170613,133.65536509146366,0.067864748084228,0.029783514519230003,0.158793492008928,0.158793492008928,False,False,False,False,False,False,False,False,False
Li_000120,Li,1.019880263333339,32.855493521529205,202.75602029314882,33.50866938468402,206.78686336899645,0.042195654969790004,0.0,0.07391167800781201,0.07391167800781201,False,False,False,False,False,False,False,False,False
Li_000121,Li,1.063341673333345,37.06293873385905,219.35407678689896,39.41056729191293,233.24833106307221,0.09755551918378301,0.06672889836538,0.15277026283482,0.15277026283482,False,False,False,False,False,False,False,False,False
Li_000122,Li,0.9113540533333451,32.70064076947175,215.91403179463623,29.80186151185572,196.77412804758652,0.07151292264166001,0.00317752586539,0.10792869294146201,0.10792869294146201,False,False,False,False,False,False,False,False,False
Li_000123,Li,2.868148813333339,47.166656891325744,259.4361821313903,135.28099099175668,744.1015779158791,0.017240173782837,0.058274485909092004,0.00838210505208,0.058274485909092004,False,False,False,False,False,False,False,False,False
Li_000124,Li,0.7468272533333261,35.585232930337206,234.47932237260963,26.576021768590383,175.1155482909957,0.077631793790255,0.03600769173076,0.146276487571425,0.146276487571425,False,False,False,False,False,False,False,False,False
Li_000125,Li,3.6887006133333142,21.00787974983184,123.49745014230393,77.49177891803723,455.54512008501695,0.014465460296694,0.069019611249983,0.024140332954059002,0.069019611249983,False,False,False,False,False,False,False,False,False
Li_000126,Li,0.105792583333337,60.87609060215707,351.0743586319825,6.440238888036507,37.14106334177203,0.105790970685444,0.06011611865739701,0.28129203074999004,0.28129203074999004,False,False,False,False,False,False,False,False,False
Li_000127,Li,2.8005561133333052,5.962835045752805,34.9711892186416,16.699254140181093,97.93877775680248,0.001014809120161,0.019473837066261,0.013319645997015002,0.019473837066261,False,False,False,False,False,False,False,False,False
Li_000128,Li,-0.5981495966666961,45.87400999834502,193.80097871061176,-27.439520577994077,-115.92197724936347,0.06135186441448501,0.0,0.16028716807957602,0.16028716807957602,False,False,False,False,False,False,False,False,False
Li_000129,Li,0.373689893333339,54.981063753326175,291.21067592345065,20.54586784933401,108.82248642336403,0.062074264051723005,0.0,0.14867684030302,0.14867684030302,False,False,False,False,False,False,False,False,False
Li_000130,Li,-1.156447816666679,36.24967964474579,135.51067558409815,-41.92086288003286,-156.71102491425708,0.080127237349723,0.008754823181817,0.154315436878898,0.154315436878898,False,False,False,False,False,False,False,False,False
Li_000131,Li,4.622247368333324,26.097858352201683,152.847963985693,120.63075708760007,706.5010992879761,0.014767592424978002,0.05308486300986601,0.0,0.05308486300986601,False,False,False,False,False,False,False,False,False
Li_000132,Li,1.928264973333289,12.524716440138015,76.22097255424816,24.150972012449735,146.9742316097547,0.004829890532024,0.030161239487147003,0.01892700212497,0.030161239487147003,False,False,False,False,False,False,False,False,False
Li_000133,Li,0.8029967033333321,54.146791000823654,305.53349184515946,43.47969466974035,245.34238670958467,0.06560663008635101,0.0,0.16193402136364002,0.16193402136364002,False,False,False,False,False,False,False,False,False
Li_000134,Li,-0.360897756666669,57.88914397781822,321.92997884890787,-20.892062196948416,-116.18380717031908,0.06528945523867001,0.11702138124999902,0.352375597499999,0.352375597499999,False,False,False,False,False,False,False,False,False
